label,review
1,？G은 상품과 빠른 배송 감사합니다.
1,방금 물품 받고 조립하였는데 5분도 안 걸리네요. 오히려 포장이 잘 돼 있어 개봉하는 시간이더 걸린다고나 할까요? 지난 주말에 주문하였는데 오늘 3월 7일 18시 10분경에 배송이 되었어요. 그다지 빠르다는 느김은 안 들지만 아무튼 물건이 마음에 들어서 다행입니다. 색상이 무척 마음에 들어요. 등록한 사진은 세로로 촬영한 것이라 보이기는 옆으로 누운 것처럼 보이는데 참고하시길....... 감사합니다. 추가 : 잠시 제품에 관한 궁금증이 있어 제조회사로 전화 상담 드렸더니 직원분께서 친절하게 응대해 주시고 추가로 부품도 챙겨 주시고 정말 고맙습니다. 다시 한번 친절에 감사드립니다.
1,아주 맘에 듭니다^^
1,원래는 저도 메이커 의자 사용했는데 이번에 주문해서 조립하고 사용해보니 등받이도 너무너무편하고 엉덩이 쿠션도 정말 푹신하고 좋네요ㅎ 장시간 앉아있다가 쉬고싶을때는 뒤로 기대어 편히쉴수도 있어 좋습니다ㅎ 값비싼 메이컨의자보다 저렴하고 성능좋은 마이홈의자 추천합니다ㅎ
1,정말편하고좋습니다 정말편하고좋내요 판먀자분 많이많이파시고번팡하세요 다음에또한번들리겠습니다
1,정말너무나감사드립니당^^
1,조립하기가  좀 힘드네요 그리곤 다좋아요
1,물건에 기스가 좀 있어요... 나사 볼트 조이는 부분도 가죽 긁힌데 있구요.. 가격대비해서 구매한거라 만족은 합니다..
1,다른제품을 써 봤는데 가격은 참 마음에 듭니다. 근데 엉덩이 받침 부분이 생각보다 커서 모양이 조금 둔탁해 보이네요 그리고 그냥 블랙이 아니라 펄이 들어가있는 반짝이는 블랙이네요 색상은 마음에 듭니다.
1,품질도 좋고 배송도 빠르네요~
1,쓰던 제품 또 삽니다~~^^ 믿고 사는 위더스 커피테이블 848 입니다. 잘쓸게요
1,두번째  구입... 예쁘고   편해요...
1,브라운으로 두개 시켰는데 두개 색이 달라요ㅋㅋ
1,배송이 오래걸려서 좀 불편했지만 좋은 무건 저렴하게 구입한걸루 만족합니다.
1,재구매 했어요. 가볍고 좋아요
1,역시나 가격대비 예쁘고 좋습니다.배송도 빨라요
1,상품 가격 대비 최고입니다 ~!~!~!
1,빠른배송감사감사 정말 이뻐요
1,배송굿 상품굿 좋습니다
1,"의자 팔걸이 쇠부분에 찍혀서 왔네요..ㅠ


시트가죽부분에 매직으로 숫자표시적혀있어서 걸레로 닦으니 지워지기하는데 미세하게 남아요..


의자 조립도 쉬운것 같으면서도 쪼매 어렵기도 하네"
1,좋은 선택이였어요
1,에펠의자~!드뎌 주문하고 하루만에 왔어요~ 다른 가구들이랑 주문했는데 젤 1등으로~! 조립해야했지만~!다행히 열심히 조립끝냈구요~! 예쁘게 잘 사용하렵니다.ㅎ 화이트라 때가 많이 뭍겠지만 깔끔하게 잘써봐야겠죠~? 전 만족입니다^^*
1,"의자 정말맘에 들어요! 저렴하게 좋은거 하나 맞췄네요~! 배송기사가 험하게 다룬탓에, 의자바퀴가 부러졌는데 전화로 교환도 바로 해주시고!! 대처도 빨리 해주시고 정말 좋았습니다."
1,"고급스럽고 괜찮습니다 .

사이즈는 좀 큰편입니다 ."
1,정리가 싹 되고
1,목받이가 없어서 아쉽긴 하지만 전반적으로 맘에 듭니다~~
1,이 의자를 예전 부터 사고 싶어서 망설였는데 다른 곳 보다 금액도 저렴하고 해서 상품이 부실하면 어쩌나 걱정했는데 생각보다 괜찮았어요~ 조금 흠이 있다면 크진 않지만 다리 한쪽에 나무 상태가 약간 물에 젖은 적이 있는지 나무가변해 있었는데 그리 크진 않아서 그냥 씁니다. 잘 쓸게요.
1,잘못해서 색깔이 잘못선택댄네요 제실수니 어쩔숨없지만 가격대비 괜찮지만 쿠션은 하나깔아줘야겟써요
1,배송이 빨라서 굿
1,"상품이 가볍고 색상도 산뜻하여 보기에도 좋았으며, 실용적인 면에서도 사용하기가 편리하여 누구에게도 감히 추천 할 만한 좋은 상품이었음."
1,좋네요 만족하빈다 ㅋㅋ
1,오자마자 뜯어서 앉아봤는데 완전 편하고 좋네요!! 다음에 재구매 할게요^^
1,넘이쁘고 푹신하고 기볍고 조립필요없이 펴면되고 강강추여요~~~^^ㅎㅎㅎ 발도 넘이뻐요
1,브라운으로 주문했는데 실물로보니 정말 고급스럽고 편해보이네요 ㅎㅎ 가격도 저렴하구 고급스럽구 푹신합니다 ^^ 정말잘산것같습니다 빠른배송감사합니다
1,좋은제품 푹신푹신한제품 조립이편한제품 하지만단점이잇습니다 팔걸이부분 때타는것혹은 기스 나지말라고 비닐을낀거같습니다만 제조립해야하는게좀아쉽습니다 ㅎㅎ
1,가격대비 성능과 디자인이 좋네요 ^^ 좋은 제품 많이 판매하세요 ~~
1,감사드려용ㅇ 배송 빠르고 조립도 무지 쉬우네여~~ 앉아있기 펀해요 가격대비만족합니다~~~~~|
1,이야 14단 ㅋㅋㅋ 진짜 좋네요!!
1,재단이 깔끔하니 좋네요.
1,"왠만하면 리뷰까지 작성 안하는데 배송은 그냥 빠르다 말할정돈 아니고 적당하게 왔어요 ㅎ 설명절 연휴인거 감안하면 느린편은 아니었던듯 하네요. 오자마자 개봉해서 앉아봤는데, 생각한거보다 크기가 커서 불편하려나 했는데 완전!! 너무 편하네요. 뒤로 쭉펴니 침대매트리스로 써도 될정도네요. 다음에 다른색깔로 재구매 할예정입니다^^"
1,샘플로 구매하였는데 두께및 투명도가 괜찮았습니다.
1,생각보다 커서 많은 양의 장난감을 수납할 수 있네요~
1,배송상태봐라 ㅋㅋㅋ 진짜가관이다
1,상품 좋네요 만족합니다. 많이 파세요.
1,사실상 얼마나 좋은지는 잘 모르겟습니다. 가죽이여서 여름에는 약간 더울것 같으니 밑에 방석같은것을 두는것도 좋을것 같습니다 확실히 허리 아프거나그러지는 않아서 좋습니다. ㅎㅎㅎ
1,좋아요 싸게 잘산 것 같아요~ 좋아요 싸게 잘산 것 같아요~ 좋아요 싸게 잘산 것 같아요~
1,생각보다 튼튼하고 좋습니다.
1,네 정말 냄새는 심하게 났답니다 밧드 볼수록 이뿌네요
1,"냄새가 나서 한동안 창문을 열어두었지만 괜찮아졌고요, 모양도 예쁘고 조립도 간단해서 금방 했어요 만족해요"
1,아이 책상에 깔려고 주문했어요.모서리는 집에서 가위로 짤라 맞추었어요
1,완전 마음에 들어요 감사합니당~~~
1,기스같은것도없고^.^다시한번물티슈로닦아도묻어나오는거없어요. 삐그덕거리지도않고.폭신폭신. 가격대비 좋네요^^
1,해피메세지도 보내주시고 맘에 듭니다 ㅎㅎ
1,가격대비 만족입니다^^
1,유용하게 잘쓰고있어요.
1,넘종아요!! 넘좋아요 넘좋아요
1,"장점 : 마치 유리를 깔아 놓은 듯한 고급스러운 느낌에 반했습니다. 가격이 저렴하진 않지만, 설치하고 나니까 기분이 좋습니다. 화학 약품 냄새는 일부러 코를 대고 맡지 않는 한 느끼지 못하는 수준입니다. 크기는 주문한 대로 잘 재단해 주셨습니다. 단점 : 자세히 들여다 보면 군데군데 지울 수 없는 얼룩이나 흠집이 있습니다. (하지만, 아주 예민한 사람이 아닌 이상 거슬릴 수준은 아닙니다.) 참고 사항 : 일반적인 광 마우스의 경우 매트 위에서 작동이 되지 않을 수도 있어서, 마우스 패드가 필요합니다. (이건 매트의 잘못은 아니라고 봅니다.) 감사합니다. 잘 쓰겠습니다."
1,소프시스 가구류 제품은 정말 저렴학ㆍ고 더군다나 가격이 착합니다. 이번 19900원 행사까지 되어 필요한 가구류를 저렴하게 구매하였네요 판매자님 부자되세요
1,배송이 정말 빠릅니다~
1,첨에 분리돼서 도착해서 하나씩 조립하는 재미가 있네요 싼가격에 좋고 조립하는 재미있어 좋고 이주 썼는데 튼튼하네요 나사를 튼튼하게 조일 수 있으니 뭐 뒤로 젖힌 상태도 편해요 등받이가 메시ㅡ그물이라서 땀에 젖어 가죽 상할일도 없고요 
1,식탁에 놓을건데 뜨지않게 3미리 주문했습니다 두꺼운게 착 가라앉으니 좋네요~ 색은 완전 투명할줄 알았는데 저희집 조명이 그래서 그런가 조금 누런빛이 도네요~ 그래도 적응이 되서 그런지 이뻐요~ 잘 사용할게요~^^!
1,베스트조명단골입니다 부엌 욕실 베란다등 여러가지주문했으나 하자없고 상담원도 친절하고 잘사용하고있습니다 제가그곳직원갔네요ㅎㅎ 다음에도 주문하겠습니다
1,싸다 진짜 지지대가 아쉽긴하지만 그래도 쓸만함 가격이 저렴하니까 ?크카카카 잘써야징131
1,아이들이 넘 만족합니다.
1,이뻐요. 만족합니당
1,괜찮아？Dㅋㅋㅋㅋㅋ 근데 냄새남.
1,조립하기힘들어요
1,좋은상품에 친절한 메세지.. 작은것에도 신경쓰시는 모습에 감동했어요!! 최고!!^^ 감사합니다.
1,이미지 상에 있는 그대로입니다.
1,진짜 편해요 적극 추천입니다 ^^
1,배송도 빠르고 좋아요!!!추천!
1,한가지 단점은 등받이 뒤로 젖히면 어이없게도 의자 자체가 꺽여요. 엉덩이도요. 이유는 잘보면 이해되요 등받이랑 팔걸이랑 엉덩이가 일체형입니다.
1,의자가 사진에 보이기보단 조금더 불편한거 같습니다~ 그래도 이 가격에 이정도 가성비라면 괜찮은것 같습니다 1개를 구매하여 사무실에 놓고 사용중인데 1개를 더 추가로 구매하여 사용 할 예정입니다 강력 추천은 아니더래도 추천은 합니다~^^
1,완전 맘에 들어요.. 푹신푹신하고 가격에 비해 괘안은것 같아요
1,잘쓸께요~~~
1,약간 흠집잇지만 예뻐서 이해함 ㅋㅋ
1,제품이 마음에 듭니다 다음번에도 또 구매할께요
1,좋네요오오
1,문제없이 잘 왔네요 근데 매트 특성상 처음에 냄새가 나는건 어쩔 수 없는거겠죠? 당분간 환기 좀 시키면서 쓰려구요
1,빠른배송에감사
1,"배송도빠르고 제품도 좋고 괜찮습니다. 아무쪼록 열심히 해봐야겠네요... 끝판대장 볼수 있을려나/.,ㅡㅡ"
1,만족합니다. 앉는 부분이 벌써 쭈글해졌어여..
1,괜찮아요..^^ 좋와요
1,깔끔하게 포장되어 왓네요 색상도 이쁘고 만족스럽습니다 잘 사용할께요 저렴하게 잘 삿네요 
1,좌식책상에서 컴퓨터를 하다보니까 허리나 어깨가 많이 아팠어요 간단한 디자인으로 고르려다가 이왕이면 편히 쉴 때도 쓸 수 있으면 좋겠다 싶어서 구매했는데 편하고 좋아요^^ 패브릭이라서 피부에 닿는 느낌도 괜찮고 삼단이지만 각도조절이 가능해서 영화 볼 때도 편히 사용할 수 있겠어요.. 그런데 냄새가 좀 많이 나긴 해요.. 섬유 염색 기름 냄새같은.. 저렴한 제품 구매하면서 너무 많은 걸 바라면 안되겠죠? ^^; 시간이 좀 지나면 자연스럽게 날아갈 것 같긴 하네요~ 등받이가 힘이 없으면 어쩌나 걱정했는데 생각보다 괜찮네요.. 쿠션도 제법 톡톡한 편이고 가벼워서 이동하기도 편하네요.. 주문한 다음날 바로 배송왔어요^^
1,저렴한 가격에 편한 의자 구입해서 너무 좋아요!!@@배송도 짱
1,잘받았습니다 ~ 수고하세요
1,높이도 적당하고 딱 좋아요
1,항상 여기서 주문하고 있는데 배송 빠르고 좋아요~^^ 감사합니다~ 항상 여기서 주문하고 있는데 배송 빠르고 좋아요~^^ 감사합니다~
1,가격대비 조아요~~마니 파세요
1,좋네요 좋네요
1,배송도 빠르고 물건도 좋네요~~ 색깔도 이쁘고~~ㅋㅋ 가격도 저렴하고~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,깨끗하고 좋아요 쓰다보니 의자 밑부분 스텐부분이 색이바래네요 그거빼고는 괜찮습니다
1,물건 괜찮네용 조립하는것도 간단하구여 많이 파세요~
1,잘받았습니다 편하고 좋아요
1,두개주문해서 택배기사님 힘들엇을듯요 ㅠㅠ 감사합니다 ~ 잘쓸게용
1,부모님집에 직접 설치해 드렸는데요 일반 형광등에서 LED로 교체를 해서 그런지 너무 환하고 좋네요 총 3개를 구매해서 안방 작은방 주방에 설치했구요 첨에 주방에 설치하면 이상할꺼라 생각하고 가족들이 의견이 많았는데요 설치하고보니 생각보다 괜찮네요 이렇게 착한 가격에 구매할수 있을때 두개더 구매해서 다른곳도 교체 할려구 해요~
1,생각보다 괜찮습니다.
1,여자혼자 조립하기엔 힘들어영 아빠가 해주심 상품문제로 문의드렸더니 빠른처리해주셔서 감사! 재구매 할께여 번창하세여
1,넘 넘 맘에 들어요...짱짱 완전 추천합니다.
1,맘에 듭니다 정말 배송이 빠르네요
1,배송도빠르고너무너무만족해요 ㅋㅋㅋㅋㅋㅋ 받으니까더좋네용 ㅋㅋㅋㅋ 너무너무너무너무너？？아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,"잘받앗습니다 근데 사용법을 안알려주셔서 처음에 어떻게하지 하다가 안에있는 노랑색깔 스트로폼?가튼거 살짝 눌었는데 찢어지더라구요,. 그래두 싸고 괜찮네요 아기들이 잘 사용하고 있어요 그의자에서 잘 자더라구요"
1,먼저 가격과 배송이 너무나 좋습니다. 그리고 제품 또한 좋아서 설치도 쉽고 밝기도 적당하니 좋습니다^^
1,레드도 색깔이뻐요. 중국산이라고 적혀 있어서 좀..ㅋ
1,임신중에 앉아있는게 너무 불편했는데 사용해보니 대만족 ㅎㅎ
1,그동안 고민하다가 드뎌 샀네요 아이방이 전쟁터였는데 정리도 싹되고 아이스스로 정리할수도 있어서 너무좋아요 진작살걸 그랬어요 이번딜때 사서 넘 만족해요^^
1,주니온 좌석이 작을줄알았더니 성인남성이 앉아도 충분하네요 생각보다 안정적이고 메쉬소재라 고급스럽습니다 아주만족해요
1,육안으로 보기에도 유리같고 유리대용으로 쓰기 딱이네요... 굳이 유리를 쓸필요가 없네요..
1,의자가 싸고 좋네요
1,어ㅓ아아아안
1,생각보다 굉장히 크네요 ㅋ 핫핑크없어서 라이트핑크로 했는데 라이트로 하길 잘한것같아요 너무 이뻐요^^
1,좋네요 쓸만함 그럭저럭 만족함 가격대비 가성비는 좋은듯
1,맘에들어요~!ㅋㅋㅋ
1,산뜻하니 좋아요.
1,괸찮네어요
1,맘에 속 듭니다.
1,편안하고 매우좋아요 ㅎㅎ 추천합니다!!
1,주문 후~ 2틀후 도착을 했내요.... 마감을 일찍 해서 성격이 급한 저같은 경우는 조금 아쉬운 부분이내요. 배송은 이렇게 박스에 담겨져 오내요~ 무게는 제법 나가내요;;; 한손으로 받다가 클날뻔했내?ㅎ 박스를 개봉하고 요목조목 살펴 보았습니다... 팔걸이부분이 이렇게 찍혀있내요.... 보내실때부터 이런건지.. 배송이 올때 이런건지.... 기분좋게 주문해서 받았는데... 씁쓸하내요... 조금 더 신경을 써서 보내주셨으면좋앗을거 같내요... 완성된 모습입니다.. 조립은 상당히 쉽구요.. 음~ 앉았을때 쿠션 요추 받침 헤드 부분등 다 만족스럽내요. 착좌감이라고 하나요? 상당히 우수한거 같내요.. 프리미엄이라 그런가 ?;;; 아무튼 찍힌부분을 제외하고는 상당히 만족스러워서 추천할만한 제품인거 같습니다 .
1,여자가 혼자서 조립가능합니다.저처럼 조금 힘이 쎄신분~ㅋㅋ..팔걸이 부분이 조금 힘드네요..방석부분하고 등받이 부분 연결을 하면서 조립해야하기에 잘 맞춰서 해야하네요..제가 요령이 없는건지.. 조립완료후 쿠션감도 좋고 튼튼해보여서 좋네요.
1,우리아기수납용으로 이용하려구 주변에애기낳은 지인분들께여쭤보고 구매햇습니다^^
1,별 기대 안했는데 생각보다 좋은거 같아요. 재구매 의사 있어요.
1,제 마음에 쏙 드네요... 또 구매할께요^^이쁘고 깔끔하네요~!
1,정말 좋네요~ 부드럽구 안락하니.. 특히 의자가 돌아가서 너무 좋아요!
1,테이블에  붙이니 좋긴 한데 완전 압착이 안되고 살짝 떠서 공기가 들어가 얼룩처럼 보이기도 합니다
1,조립은 쉽네요. 조립할때 몸통부분이 살짝 무거워서 고생했지만 그래도 좋네요. 몸통이랑 일체라는 말이 후기를 보며 뭔지 몰랐는데 사보니 알겠네요. 좋습니다. 만족합니다. 집에있는 책상이랑 딱 높이가 맞아서 그것도 좋네요.
1,"색상 고민 많이 하다가 아이보리로구매했는데 잘 선택한 것 같아요. 조립 처음할 때요령이 없어서 시간을 많이 소요 했는데 두번째 조립 때요령이 생겨서 쉽게 조립 했어요. 뒤로 젖힐 때 방석이랑 같이 움직이고, 생각보다 많이 젖히지 않는 것 같아요. 또 의자에서 움직일 때 소리가 좀 많이 나는게 아쉬워요. 그래도디자인은 예뻐서 만족 합니다."
1,포장 박스에 문구가 인상적입니다. 많이 파세요
1,푹신하고 좋네요~
1,아주 좋음
1,ㅋ 쿠션감도 좋구요 넘 편안한 의자에요 처음에 받았을때 설명서가 없어서? 각도조절을 어떻게 할지 몰랐거든요 설명서좀 첨부해주셨으면 더 좋았을거 같아요 앉아보니 뒤로 넘어가지도 않고 바닥에 기스? 도 나지않고 ㅋ 푹신한 의자네요 정말 편한하게 컴퓨터 의자로 사용할거 같아요 많이 파세요
1,조립하는데 좀 허덕였는데 쉽군요 생각보다 ㅋㅋㅋ 제가원하던 색상 너무 맘에들어요 색상들이 너무 다 은은하니 좋아서 고민하다가 골랐는데 방석이랑 안맞긴하지만 엉덩ㅇ ㅣ 시려워 일단 있는방석 깔았네용 의자도 많이 무겁지도않고 인테리어도되고 의자로써 기능도 충분하고 엉덩이도 다 감싸주고 등받침도 좋아요 등기대면 플라스틱같은거라 좀 휘청휘청하는데 설마 쉽게 부러지고 그러진 않겠죠 무튼 가격대비 만족입니다 ^^
1,예쁘고편함
1,괜찮겟지요~
1,쿠션감도 상당하구요 편합니다 다만 등받이가 조금더 안쪽으로 꺾였으면 합니다만 이상태로도 충분히 좋네요
1,초등학생인 아이의 첫의자라 고민을 많이했는데 아이가 앉아보고 편안해하네요. 배송도 참 빨랐고요 감사해요.
1,만족합니다. 아주 편하네요. 좌식의자 사실 분 이걸로 하시면 될 것 같습니다.
1,잘 받았습니다. 조립도 쉬운편이고 좋네요 ㅎㅎ
1,만족합니다. 예뻐요
1,폭신폭신 하니 좋으네요
1,ㅋ레드 주문 푹신푹신하네요
1,맘에듭니다...마니파세여...
1,"품질, 가격, 배송, 친절한상담 등 모두 매우 만족 합니다."
1,조립하기 쉬워요
1,맘에 들어요 불량도 하나도 없고 좋아요~
1,"나름 괜찮습니다. 여름에 사용하기에는 좀 더운감이 없지않아 있습니다만 생각보다 편하고 넓어서 좋습니다. 조금허접하다보니 인테리어 효과는 그닥 모르겠습니다. 그냥저냥 꽃감상, 독서할때 사용하기 좋다고 할까요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1,다른분들 후기에서 들었던 그런 짱친절 기사님은 아니셨어요.ㅜ
1,2번？？ 구입입니다 선물했는데 넘 좋다고 하셔서 좋아여
1,저희집몰딩이 메이플이랑잘어울리는거같아요~
1,편하고 좋아용!! 나중에 또 구매하고싶어요 !!
1,잘받았습니다.....
1,초특급배송 제품 좋네요
1,정말 편하고 좋아여 안부서질것같아여^^
1,색상이 넘 이쁘고 쿠션감도 좋아요
1,"20.기업가정신(Entrepreneurship):기업가 고유의 가치관 내지는 기업가적 태도를 말한다. 특히 기업 활동에서 계속적으로 혁신하여 나가려고 하며 사업 기회를 실현시키기 위하여 조직하고, 실행하고, 위험을 감수하려고 한다. 또한 조직과 시간 관리 능력, 인내력, 풍부한 창의성, 도덕성, 목표설정 능력, 적절한 모험심, 유머감각, 정보를 다루는 능력, 문제해결을 위한 대안 구상 능력, 새로운 아이디어를 내는 창조성, 의사결정 능력, 도전 정신 등이 요구된다."
1,아이가 앉아보더니 편하다고 하네요 조립하는게 짜증이 났다는데 그거 빼고는 괜찮다하네요
1,이사갈집에 식탁놓을 자리가 없어 아일랜드식탁에 쓰려고 구매했는데 맘에 들어요
1,좋아요. 만족합니다. 생각보다 더 편하고 넓직해서 좋습니다. 제작은 리뷰에 많이나와있듯이 혼자서 제작하기엔 거의 무리일 것같고요. 여자혼자는 절대못할것같아요. 제가 혼자 뭐든만드는거좋아하는 기본근력여성인데 이건뭐 ㅠㅠ 무리무리.. 신랑이랑 같이만들었어요. 만들때는 툴툴댔는데 완성해놓으니 너무 만족스럽긴합니다. 설명서가 너무 간단한거같아요. 좀더 자세히나왔으면 더 쉽게 만들었을것같라요.
1,정말 편하고 좋습니다. 디자인도 맘에 들구요..
1,조아요 조아죠 조아요 조아요 조아요
1,"2년전에 쿠션있는걸로사서 식탁의자로쓰고있는데 아이들이써서그런가 안에 충전제가 다나와서 이번엔 쿠션없는거로 주문했는데 가볍고 좋네요^^
배송완전굿이고 만족스럽습니다^^"
1,배송기사님도 친절 안내전화도 오고 음성안내느느한번만 왔으면 
1,아주 맘에 듭니다~ 방석까지 깔고 앉음 대박~
1,공간활용도가 높은제품이라 좋네요 무엇보다 서랍이 적당한 크기라 뭐든 다 담을수있어 훌륭하네요 많이 파세요
1,공부의자로 좋네요~
1,"퀄리티는 사아아아알짝 떨어지는 편이고, 색상이 완전 흰색이 아니고 살짝 누런빛 도네요. 작은 사이즈를 샀어야 했는데 욕심부려서 큰거 샀더니 두지도 못하고 어쩔까 고민입니다. ㅠ"
1,아주 좋네요. 디자인도 괜찮고요.
1,약간 등받이가 가벼운 편이네요~ 움직일때 소음은 없지만 전체적으로 움직임은 가벼워요~ㅎㅎ
1,감사 합니다.물건 잘 받았구요 잘 쓰겠읍니다. 명절이 끼여 있어서 배송이 많이 늦졌어요 기다리는데 지루하더라구요. 그래도 물건을 받아보니 기분이 좋아졌어요. 마음에 쏙 들어 감사 하더라구요 모든 분들 즐거운 한가위 되세요.^^~~
1,미친거같아요 넘좋아서ㅋㅋ
1,어머니께서 이용할 의자라 신경을 써서 구매를 결정했는데 앉아보니 잘 샀다는 생각이 들었습니다. ^^ 제품이 좋으니 대박 나실 것 같아요. 이 추운 날 배송을 위해 노력해 주신 택배기사 님 몸 상하시는 일 없이 배송 업무에 종사하길 바랍니다. 좋은 제품 덕에 효자 소릴 좀 들어야겠습니다. ㅎㅎ
1,나름 상품평보고 꽤 망설였는데 제가받은 물품은 상태가 전부 깔끔하고 하자가 하나도 없네요 ㅎㅎ 좋습니다. ^^
1,제품 몇 일 동안 사용해보니 좋은 것 같아요. 가격도 저렴하고. 정말 Goooooooooooooooooooooood!
1,별표다섯개잘못눌렀습니다 전날배송료라뜨고 택배전화도없이주차장에버리듯이하고갔네 다시는사고싶지않습니다
1,비싸긴 하지만.. 편하고 좋네요. 이전 것은 팔걸이가 없었는데 얘는 있어서 더 편한 듯..ㅎ
1,조립이 간단해서 여자 혼자 조립하기에 전혀 무리없어요~ 담겨오는 박스도 커서 쓸모가 많네요ㅋㅋ
1,배송 빠르구요~~ 잘쓸게요~~!
1,diy 타일 탁자에 유리깔기 고민스러웠는데.이케아 투명매트로 한방에 해결했어요^^ 너무 만족스럽습니다... 하지만....냄새가 쫌 심하다는거..ㅎㅎㅎ 며칠지났는데 아직도 냄새는.....으흐흐
1,배송도 빠르고 색상도 입쁘고 좋아요 잘쓰고？獰楮？ 등받이가 높았으면 하는 아쉬움이 남아요 조립도 직접 해야해요
1,색깔좋고 쿠션 좋고 집사람이 정말 좋다카네예 편안합니더 야 정말 뭐를 하려고 기대니 정말 정말 좋군요 머리쪽에 허리를 붙였을 때 허리 쿠션이나 머리받이가 있었으면 더 좋겠지만..... 여기 배달된 곳에 앉아보니 반갑고 많이 좋습니데이
1,사이즈에 딱 맞춰서 재단해주셔서 너무 감사합니다.
1,예쁜디자인과 가격대비 만족합니다...
1,괜찮은데 가죽냄새가 약간 심하긴하네요 잘받았습니다
1,ㅀ오ㅓ라후[라후ㅏㅙㅔㅏㄹ;ㄴ어리너리ㅑ거샤ㅐㄷ것ㅇ루ㅡㅎ.ㄹ허ㅠㅊ.ㅡㅠ.츠ㅠㅣ처힝서ㅣㅑ겅러ㅘ;어ㅗ;ㄹ하ㅓ;ㅣㄹ하ㅓ;ㅎ리ㅗ;ㅇ라혼;앓;ㅣㅏㄱㅎ;아리;?ㅇ랗;아힝하''
1,자리 좁은집에 설치하시면 좋을거같아요 설치는 아주 간편하고 쉬웠구요사진은 찍었는데 케이블을 안가져와서 연결못하네여 집에 잘어울립니다
1,맨 처음 주문할때는 조금은 망설였지만 막상 물건을 받고나니 그 망설임은 기후였습니다. 너무 펼리하고 편안합니다. 단 테이블 높이 만 고려한다면 정말 만족하실겁니다.
1,굿나이스좋음
1,배송받고 조립에 들어갔어요 여러제품중 고르고 고른거라 기대를 했죠 생각보다 의자조립 처음 해보는데 생각보다 어렵지 않더군요 앉아보니 착용감이라든지 대체적으로 편했고요 만족합니다.엉덩이도 푹신한게 방석도 필요없고 좋네요 제가 말라서 항상 배기거든요 ㅜ
1,짱짱하니 좋으네여
1,냄새도  안나고  제가원하는  상품이에요 ㅎㅎ담에  또  구입할게요
1,배송도 시간에 맞게 해주시고 설치도 깔끔하게 해주셨어요
1,"대박!! 죠음,,,푹신푹신,"
1,배송이 빨라요~~~~
1,일부로 환한 색으로 고르지 않았는데도 아이가 좋아합니다. 얼른 조립해 달라고 아우성이네요.. 편하게 잘 쓰고 있습니다. 감사합니다. 근데 등받이가 자꾸 빠지네요..조금 불편..
1,배송은 주문하고 바로다음 날왔어요 배송이 빨라서 좋았고 디자인도 나쁘지 않아요 고민하다 화이트로 샀는데 깔끔해요 단..흰색이라그런지..얼룩진부분이 보여서 좀 그랬어요
1,"대박 대박 ㅋㅋ 완전 편하고 좋네요~ 다만, 천 특성상 여름에 쓰긴 좀 더워요 ㅎㅎ 지금도 앉아 있는데 완존 퐁신퐁신하고 허리도 편하다는~ ㅎ 룸메이트도 이뿌다고 난리예요ㅋ"
1,잘받았어요 품질좋네요
1,"너무너무 좋습니다.

그치만 방석을 깔아야겠어요-

오래 앉아있어보니 엉덩이가 좀 아프더군요..



기본형으로 주문했는데 사용해보니,,, 목받침도 조절할수있는걸로 살걸그랬어요- ㅋㅋㅋㅋㅋ



그래도 편하게 앉아서 생활한답니다."
1,의자가 생각보다 크네요~ 엉덩이 큰 사람도 편히 앉을 수 있겠어요~ ^^저렴한 가격에 좋은 물건 얻어갑니다. 번창하세요~
1,조금 끈적거려서 책이 붙네요
1,곧 결혼하게되서 신혼집에 아일랜드 홈바 식탁과 함께 놓을 홈바의자를 찾다가 구매했어요 깔끔하게 플라스틱?흔히 많이 사용하는 홈바의자하려다가 더블쿠션 발걸이 팔걸이 모두 있는 의자를 구매했어요 색은 생각보다 밝더라구요 빨강인데 약간 다홍빛이랄까요?? 완전 촌스런 빨강은아니라 좋아요 아직 조립을 안해봐서.. 쿠션이 좋은지는 모르겠네요^ㅡ^ 그래도 보기엔 적당히 크고 편안할 것 같아요~ 의자 기둥이 엄청무겁고 튼튼해 보이네요 신랑이 덩치가 좋은편이라 갑자기 의자가 괜찮을런지..ㅎㅎ 걱정되네요-0-
1,"편안한 의자, 아주 좋아요"
1,튼튼하지 않을까봐 걱정했는데 튼튼하구요 접을 수 있어서 좋은거 같아요 쓸대 없는 공간 차지 안해서 필요없을땐 접어놓고 필요할때 쓰고 편해요~! 제가 키가 작아서 맨날 농 맨위에 손이 안닿는데 요 의자덕분에 맨위에까지 잘보이고 정리할수 있어서 좋아요 ㅋㅋㅋㅋ
1,진작에 살껄... 자잘한 장난감 소품들 한방에 정리되었어요.
